row_index,w1,w2,w3,w4,w5_social,despair_rate,rebel_threshold,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
1382,0.056621093750000004,0.6078125000000001,0.47265625,1.0291015625,0.7556640625,0.020955078125,0.7158984374999999,88.96,10.896904147509053,16.0,1.5491933384829668
1383,0.056621093750000004,0.6078125000000001,0.47265625,1.0291015625,0.5236328125,0.009060546875,0.7158984374999999,74.256,22.30381097480877,16.8,1.9390719429665315
1384,0.056621093750000004,0.6078125000000001,0.47265625,1.0291015625,0.5236328125,0.020955078125,0.6387890625,93.87,9.489537396522552,13.2,3.6
1385,0.06591796875,0.48281250000000003,0.20234375000000002,2.2974609375,0.7556640625,0.009060546875,0.6387890625,92.226,10.044930263570771,16.0,1.5491933384829668
1386,0.07412109375,0.4078125,0.17265625,2.3041015625,0.2986328125,0.028205078125,0.6108984375,93.84,9.621245241651414,13.0,3.521363372331802
1387,0.048417968750000005,0.4078125,0.17265625,2.3041015625,0.2986328125,0.028205078125,0.6108984375,85.004,11.36567217545887,13.8,2.4
1388,0.07412109375,0.2828125,0.17265625,2.3041015625,0.2986328125,0.028205078125,0.6108984375,93.84,9.621245241651414,13.0,3.521363372331802
1389,0.07412109375,0.4078125,0.10234375000000001,2.3041015625,0.2986328125,0.028205078125,0.6108984375,94.138,9.620333466153864,13.0,3.521363372331802
1390,0.07412109375,0.4078125,0.17265625,1.8724609375,0.2986328125,0.028205078125,0.6108984375,91.21799999999999,10.03698640030961,12.8,3.4292856398964493
1391,0.07412109375,0.4078125,0.17265625,2.3041015625,0.9806640625,0.028205078125,0.6108984375,93.84,9.621245241651414,13.0,3.521363372331802
1392,0.07412109375,0.4078125,0.17265625,2.3041015625,0.2986328125,0.030810546875,0.6108984375,91.34799999999998,9.969339797599439,12.8,3.4292856398964493
1393,0.07412109375,0.4078125,0.17265625,2.3041015625,0.2986328125,0.028205078125,0.6737890624999999,93.34,9.757343900877942,15.2,1.1661903789690602
1394,0.048417968750000005,0.2828125,0.10234375000000001,1.8724609375,0.9806640625,0.030810546875,0.6737890624999999,86.05799999999999,11.080641497675124,15.4,1.2
1395,0.03912109375,0.8078125,0.37265625,1.4541015625,0.7486328125,0.013705078124999999,0.6808984375,75.658,23.63210815818174,16.8,1.9390719429665315
1396,0.01341796875,0.8078125,0.37265625,1.4541015625,0.7486328125,0.013705078124999999,0.6808984375,20.0,40.0,1.8,5.6
1397,0.03912109375,0.6828125,0.37265625,1.4541015625,0.7486328125,0.013705078124999999,0.6808984375,75.658,23.63210815818174,16.8,1.9390719429665315
1398,0.03912109375,0.8078125,0.30234375,1.4541015625,0.7486328125,0.013705078124999999,0.6808984375,77.178,23.692583143253923,17.2,2.1354156504062622
1399,0.03912109375,0.8078125,0.37265625,1.0224609375,0.7486328125,0.013705078124999999,0.6808984375,73.98800000000001,22.005795054939504,16.8,1.9390719429665315
1400,0.03912109375,0.8078125,0.37265625,1.4541015625,0.5306640625,0.013705078124999999,0.6808984375,75.658,23.63210815818174,16.8,1.9390719429665315
1401,0.03912109375,0.8078125,0.37265625,1.4541015625,0.7486328125,0.016310546875,0.6808984375,74.768,21.15201683055306,16.8,1.9390719429665315
1402,0.03912109375,0.8078125,0.37265625,1.4541015625,0.7486328125,0.013705078124999999,0.6037890625,93.1,10.068868854047112,14.0,3.521363372331802
1403,0.01341796875,0.6828125,0.30234375,1.0224609375,0.5306640625,0.016310546875,0.6037890625,81.618,13.827542659489428,16.0,1.5491933384829668
1404,0.03037109375,0.5078125,0.42265625000000007,1.2416015625,0.6361328125,0.010080078125,0.5933984375,86.834,10.463627669216827,14.4,3.2000000000000006
1405,0.057167968750000006,0.5078125,0.42265625000000007,1.2416015625,0.6361328125,0.010080078125,0.5933984375,94.298,9.59674611522051,13.0,4.0
1406,0.03037109375,0.3828125,0.42265625000000007,1.2416015625,0.6361328125,0.010080078125,0.5933984375,86.834,10.463627669216827,14.6,2.8000000000000003
1407,0.03037109375,0.5078125,0.25234375,1.2416015625,0.6361328125,0.010080078125,0.5933984375,89.994,10.247802886472789,15.4,1.2
1408,0.03037109375,0.5078125,0.42265625000000007,1.6599609375000002,0.6361328125,0.010080078125,0.5933984375,88.32399999999998,10.687534046729395,15.4,1.2
1409,0.03037109375,0.5078125,0.42265625000000007,1.2416015625,0.41816406250000004,0.010080078125,0.5933984375,86.834,10.463627669216827,14.6,2.8000000000000003
1410,0.03037109375,0.5078125,0.42265625000000007,1.2416015625,0.6361328125,0.027185546875,0.5933984375,85.814,11.362315961105818,11.2,3.1240998703626617
1411,0.03037109375,0.5078125,0.42265625000000007,1.2416015625,0.6361328125,0.010080078125,0.6212890624999999,82.42999999999999,12.22115051867049,16.2,1.5999999999999999
1412,0.057167968750000006,0.3828125,0.25234375,1.6599609375000002,0.41816406250000004,0.027185546875,0.6212890624999999,93.978,9.603487699789072,13.2,3.1240998703626617
1413,0.06537109375,0.9078125000000001,0.22265625,2.0916015625,0.18613281250000002,0.024580078125,0.6633984374999999,90.89200000000001,10.309679723444372,15.2,1.1661903789690602
1414,0.022167968750000003,0.9078125000000001,0.22265625,2.0916015625,0.18613281250000002,0.024580078125,0.6633984374999999,66.20599999999999,22.90616214034992,17.6,2.3323807579381204
1415,0.06537109375,0.7828125000000001,0.22265625,2.0916015625,0.18613281250000002,0.024580078125,0.6633984374999999,90.89200000000001,10.309679723444372,15.2,1.1661903789690602
1416,0.06537109375,0.9078125000000001,0.45234375000000004,2.0916015625,0.18613281250000002,0.024580078125,0.6633984374999999,91.02799999999999,10.264296176552971,15.0,1.0954451150103321
1417,0.06537109375,0.9078125000000001,0.22265625,0.8099609375000001,0.18613281250000002,0.024580078125,0.6633984374999999,86.34,11.003546700950563,13.6,2.8000000000000003
1418,0.06537109375,0.9078125000000001,0.22265625,2.0916015625,0.8681640625,0.024580078125,0.6633984374999999,90.89200000000001,10.309679723444372,14.4,2.727636339397171
1419,0.06537109375,0.9078125000000001,0.22265625,2.0916015625,0.18613281250000002,0.012685546875000002,0.6633984374999999,90.574,10.57073431697155,16.0,1.5491933384829668
1420,0.06537109375,0.9078125000000001,0.22265625,2.0916015625,0.18613281250000002,0.024580078125,0.6912890625,89.05799999999999,10.160559827096144,15.4,1.2
1421,0.022167968750000003,0.7828125000000001,0.45234375000000004,0.8099609375000001,0.8681640625,0.012685546875000002,0.6912890625,23.812,38.80264650768037,1.8,5.6
1422,0.04787109375,0.30781250000000004,0.32265625,0.8166015625,0.4111328125,0.031830078125,0.6283984375,87.84200000000001,10.559627644950368,12.4,3.2000000000000006
1423,0.039667968750000004,0.30781250000000004,0.32265625,0.8166015625,0.4111328125,0.031830078125,0.6283984375,83.806,11.423853290374488,12.6,2.8000000000000003
1424,0.04787109375,0.9828125000000001,0.32265625,0.8166015625,0.4111328125,0.031830078125,0.6283984375,87.84200000000001,10.559627644950368,12.2,3.6
1425,0.04787109375,0.30781250000000004,0.35234375000000007,0.8166015625,0.4111328125,0.031830078125,0.6283984375,91.578,9.855535297486384,12.2,3.1240998703626617
1426,0.04787109375,0.30781250000000004,0.32265625,1.2349609375,0.4111328125,0.031830078125,0.6283984375,86.47,11.262287511868978,12.6,2.8000000000000003
1427,0.04787109375,0.30781250000000004,0.32265625,0.8166015625,0.6431640625,0.031830078125,0.6283984375,87.84200000000001,10.559627644950368,12.4,3.2000000000000006
1428,0.04787109375,0.30781250000000004,0.32265625,0.8166015625,0.4111328125,0.019935546875,0.6283984375,83.80999999999999,11.463908583026996,13.4,3.2000000000000006
1429,0.04787109375,0.30781250000000004,0.32265625,0.8166015625,0.4111328125,0.031830078125,0.5862890625,85.876,11.000179271266447,8.4,2.33238075793812
1430,0.039667968750000004,0.9828125000000001,0.35234375000000007,1.2349609375,0.6431640625,0.019935546875,0.5862890625,86.792,10.973689261137297,12.0,4.0
