row_index,w1,w4,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
2546,0.027141113281250004,1.1830810546875,72.372,39.084850466645,10.8,6.013318551349164
2547,0.027141113281250004,1.1830810546875,72.372,39.084850466645,10.8,6.013318551349164
2548,0.01695556640625,1.5358642578125,60.0,48.98979485566356,7.8,7.19444229944198
2549,0.01695556640625,1.1830810546875,60.044000000000004,48.93595553373818,7.4,6.858571279792899
2550,0.06214111328125001,2.3858642578125,96.572,5.416088625567348,14.2,2.481934729198171
2551,0.05195556640625001,2.3858642578125,94.818,8.154219521204956,14.8,2.4
2552,0.06214111328125001,2.0330810546875,95.152,6.533383197088629,13.6,2.9393876913398134
2553,0.06214111328125001,2.0330810546875,95.152,6.533383197088629,13.6,2.9393876913398134
2554,0.05195556640625001,2.3858642578125,94.818,8.154219521204956,14.8,2.4
2555,0.05195556640625001,2.0330810546875,98.824,1.8011396392284547,14.8,2.4
2556,0.07964111328125,1.1108642578125,99.848,0.30400000000000205,11.4,4.586937976471886
2557,0.034455566406250006,1.1108642578125,80.114,38.98680269014118,10.8,6.013318551349164
2558,0.07964111328125,1.6080810546875002,99.61800000000001,0.7639999999999986,11.6,4.363484845854286
2559,0.07964111328125,1.6080810546875002,99.61800000000001,0.7639999999999986,11.6,4.363484845854286
2560,0.034455566406250006,1.1108642578125,80.114,38.98680269014118,10.8,6.013318551349164
2561,0.034455566406250006,1.6080810546875002,74.646,38.73630421194051,10.8,6.013318551349164
2562,0.044641113281250006,1.9608642578125,86.464,23.877154436825172,14.8,2.4
2563,0.06945556640625,1.9608642578125,95.864,6.053328340673418,12.4,3.4409301068170506
2564,0.044641113281250006,2.4580810546875,74.00399999999999,35.52030439058765,10.8,6.013318551349164
2565,0.044641113281250006,2.4580810546875,74.00399999999999,35.52030439058765,10.8,6.013318551349164
2566,0.06945556640625,1.9608642578125,95.864,6.053328340673418,12.4,3.4409301068170506
2567,0.06945556640625,2.4580810546875,98.53799999999998,2.416165557241473,13.6,2.9393876913398134
2568,0.035891113281250005,0.8983642578125001,80.944,35.14623314097828,10.6,5.851495535331117
2569,0.06070556640625001,0.8983642578125001,98.762,2.4759999999999986,12.0,3.8987177379235853
2570,0.035891113281250005,2.2455810546875,64.604,43.95801706173744,10.8,6.013318551349164
2571,0.035891113281250005,2.2455810546875,64.604,43.95801706173744,10.8,6.013318551349164
2572,0.06070556640625001,0.8983642578125001,98.762,2.4759999999999986,12.0,3.8987177379235853
2573,0.06070556640625001,2.2455810546875,96.744,4.739546813778717,14.0,2.3664319132398464
2574,0.07089111328125,1.7483642578125,96.412,4.395858960430831,12.0,3.8987177379235853
2575,0.025705566406250005,1.7483642578125,60.182,48.76774032083094,7.4,6.858571279792899
2576,0.07089111328125,1.3955810546875,97.49600000000001,5.007999999999998,12.0,3.8987177379235853
